OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
STARLINK-35532,2025-236F,2026-06-23T20:28:29.677728,15.30203378,.00010445,53.1587,330.4022,81.3656,278.7463,0,U,66091,999,3920,.8442288E-3,.2473E-3,0
STARLINK-35527,2025-236G,2026-06-24T02:52:57.406368,15.34421261,.00000476,53.1569,328.5239,44.3317,315.7689,0,U,66092,999,3925,.83457267E-3,.27946E-3,0
STARLINK-35500,2025-236H,2026-06-24T03:21:10.825632,15.30206373,.00008938,53.1601,329.3466,100.1231,259.9871,0,U,66093,999,3924,.51981416E-3,.15071E-3,0
STARLINK-35528,2025-236J,2026-06-24T03:12:03.846240,15.30213687,.0001984,53.1595,329.3077,80.5118,279.6106,0,U,66094,999,3924,.59912753E-3,.17434E-3,0
STARLINK-35559,2025-236K,2026-06-24T03:07:30.346176,15.30193921,.00017831,53.1581,329.2875,78.3933,281.7268,0,U,66095,999,3924,.91327472E-3,.26782E-3,0
STARLINK-34386,2025-236L,2026-06-24T02:58:22.360224,15.30226527,.00003461,53.1588,329.2477,58.5558,301.5477,0,U,66096,999,3924,.81311048E-3,.2382E-3,0
STARLINK-35613,2025-236M,2026-06-24T03:10:33.636000,15.30188970,.00027199,53.1592,329.2982,76.7320,283.3984,0,U,66097,999,3924,-.77050205E-4,-.2641E-4,0
STARLINK-34206,2025-236N,2026-06-24T03:02:03.349824,15.34383547,.00012235,53.1583,328.5595,85.3818,274.7324,0,U,66098,999,3924,.62115619E-3,.20657E-3,0
STARLINK-34460,2025-236P,2026-06-23T18:58:59.996352,15.30200399,.00011429,53.1624,330.7296,107.0274,253.0852,0,U,66099,999,3919,.43457054E-3,.12533E-3,0
STARLINK-35609,2025-236Q,2026-06-24T03:29:20.384448,15.34406681,.00038395,53.1601,328.6793,82.2423,277.9015,0,U,66100,999,3919,.62554649E-3,.20824E-3,0
STARLINK-35595,2025-236R,2026-06-24T03:56:35.388672,15.34399851,.00005768,53.1612,328.7929,87.6426,272.4642,0,U,66101,999,3919,.10029198E-2,.33661E-3,0
STARLINK-35599,2025-236S,2026-06-23T17:36:14.995296,15.34419054,.00026044,53.1592,330.3713,86.1906,273.9394,0,U,66102,999,3913,.49998849E-3,.16565E-3,0
STARLINK-35622,2025-236T,2026-06-24T03:35:23.176320,15.34394730,.00022008,53.1589,328.6985,91.1615,268.9639,0,U,66103,999,3925,.8815496E-3,.29521E-3,0
STARLINK-35452,2025-236U,2026-06-24T03:08:07.206144,15.34405249,.00025353,53.1591,328.5838,73.9849,286.1433,0,U,66104,999,3925,.10261493E-2,.3446E-3,0
STARLINK-35561,2025-236V,2026-06-23T20:16:42.148992,15.34414134,.00008704,53.1613,330.3517,67.7101,292.3994,0,U,66105,999,3914,.71773424E-3,.23962E-3,0
STARLINK-35584,2025-236W,2026-06-24T02:55:59.229120,15.34411587,.00004204,53.1585,328.5316,107.6539,252.4510,0,U,66106,999,3925,.64492513E-3,.21484E-3,0
STARLINK-35593,2025-236X,2026-06-24T03:23:15.456768,15.34402911,.00009464,53.1624,328.6444,98.4712,261.6398,0,U,66107,999,3925,.39737825E-3,.13075E-3,0
STARLINK-35590,2025-236Y,2026-06-24T21:14:23.821152,15.34421447,.0000549,53.1609,325.4649,109.1775,250.9287,0,U,66108,999,3930,.10347E-2,.34767E-3,0
STARLINK-35545,2025-236Z,2026-06-24T03:41:26.552256,15.34403736,.00013888,53.1609,328.7244,79.8791,280.2368,0,U,66109,999,3925,.58281424E-3,.19368E-3,0
STARLINK-35427,2025-236AA,2026-06-23T20:27:07.633152,15.30222506,.00013029,53.1606,331.1063,298.9718,61.1152,0,U,66110,999,3919,.68338345E-3,.19949E-3,0
STARLINK-35574,2025-236AB,2026-06-23T17:15:59.342976,15.30213310,.00025253,53.1598,331.7008,97.7960,262.3328,0,U,66111,999,3911,.57719819E-3,.16782E-3,0
STARLINK-35531,2025-236AC,2026-06-24T03:19:39.230400,15.30213665,.00011282,53.1589,329.3375,96.6815,263.4315,0,U,66112,999,3924,.67591462E-3,.19721E-3,0
STARLINK-35491,2025-236AD,2026-06-24T21:25:54.343776,15.30219598,.0001402,53.1601,326.2238,77.9173,282.1985,0,U,66113,999,3935,.40883E-3,.11776E-3,0
STARLINK-35496,2025-237A,2026-06-25T03:40:56.349408,15.34409164,.0001168,53.1602,259.7653,47.6754,312.4347,0,U,66114,999,3907,.80404E-3,.26895E-3,0
STARLINK-35428,2025-237B,2026-06-23T12:49:27.538464,15.30202115,.00010493,53.1592,268.1447,86.1672,273.9449,0,U,66115,999,3880,.68333385E-3,.19935E-3,0
STARLINK-35573,2025-237C,2026-06-23T12:51:11.233152,15.34414563,.00008697,53.1597,267.4454,77.5766,282.5334,0,U,66116,999,3882,.6692062E-3,.22312E-3,0
STARLINK-35572,2025-237D,2026-06-23T23:38:42.448128,15.30241363,.0000767,53.1583,265.9819,340.1869,19.9102,0,U,66117,999,3888,.76774576E-3,.22477E-3,0
STARLINK-35468,2025-237E,2026-06-23T11:24:31.344192,15.30207864,.00011683,53.1591,268.4902,91.4855,268.6280,0,U,66118,999,3880,.39528792E-3,.11369E-3,0
STARLINK-35547,2025-237F,2026-06-25T04:00:00.999072,15.34370096,.0001102,53.1583,260.1802,110.0898,79.0455,0,U,66119,999,580,.17839E-2,.60324E-3,0
STARLINK-35553,2025-237G,2026-06-23T23:20:29.298912,15.34414610,.00004259,53.1588,265.1939,59.8716,300.2329,0,U,66120,999,3889,.90459334E-3,.30325E-3,0
STARLINK-35631,2025-237H,2026-06-23T12:55:32.193984,15.30202410,.00008941,53.1579,268.1663,68.4987,291.6109,0,U,66121,999,3881,.54085568E-3,.15695E-3,0
STARLINK-35653,2025-237J,2026-06-23T23:35:40.125120,15.30205245,.0000826,53.1585,265.9633,75.6728,284.4364,0,U,66122,999,3888,.39278166E-3,.11294E-3,0
STARLINK-35628,2025-237K,2026-06-24T04:38:14.092224,15.34389987,.00012294,53.1586,264.4339,59.0220,301.0904,0,U,66123,999,3892,.18566961E-3,.59E-4,0
STARLINK-35645,2025-237L,2026-06-23T12:54:13.062816,15.34405417,.00009751,53.1585,267.4503,85.8911,274.2203,0,U,66124,999,3882,.67270554E-3,.22424E-3,0
STARLINK-35649,2025-237M,2026-06-24T04:26:07.163232,15.34390758,.00014751,53.1593,264.3778,98.6409,261.4761,0,U,66125,999,3892,.38979056E-3,.12812E-3,0
STARLINK-35658,2025-237N,2026-06-23T23:26:32.742240,15.34415104,.00003418,53.1592,265.2161,83.4573,276.6469,0,U,66126,999,3888,.67612324E-3,.22548E-3,0
STARLINK-35629,2025-237P,2026-06-23T13:06:10.510272,15.30205104,.00011069,53.1567,268.2125,105.3986,254.7137,0,U,66127,999,3881,.87998232E-3,.25798E-3,0
STARLINK-35612,2025-237Q,2026-06-24T21:49:07.908384,15.30171184,.0001719,53.1578,261.7909,89.8102,270.3095,0,U,66128,999,3902,.11209E-2,.32957E-3,0
STARLINK-35632,2025-237R,2026-06-24T21:40:01.150176,15.30195450,.0001856,53.1595,261.7533,52.8804,307.2366,0,U,66129,999,3902,.51717E-3,.14987E-3,0
STARLINK-35637,2025-237S,2026-06-23T23:34:09.331680,15.30196276,.00017623,53.1600,265.9576,76.4452,283.6745,0,U,66130,999,3888,.57535186E-3,.16718E-3,0
STARLINK-35630,2025-237T,2026-06-23T23:23:30.946272,15.34404229,.00012785,53.1593,265.2017,108.1156,251.9986,0,U,66131,999,3889,.56630712E-3,.18808E-3,0
STARLINK-34412,2025-237U,2026-06-23T13:03:18.398016,15.34387949,.00010591,53.1577,267.4904,105.8257,254.2863,0,U,66132,999,3873,.40716908E-3,.134E-3,0
STARLINK-35520,2025-237V,2026-06-23T23:29:34.863936,15.34401375,.00017632,53.1578,265.2280,90.0259,270.0945,0,U,66133,999,3889,.36011498E-3,.1181E-3,0
STARLINK-35525,2025-237W,2026-06-23T16:04:50.564352,15.34407500,.0000964,53.1583,266.8561,73.0620,287.0489,0,U,66134,999,3884,.91847819E-3,.30791E-3,0
STARLINK-34852,2025-237X,2026-06-23T23:44:47.153760,15.30221504,.00005692,53.1590,266.0000,29.3821,330.7212,0,U,66135,999,3884,.48507205E-3,.14044E-3,0
STARLINK-35592,2025-237Y,2026-06-23T23:38:40.285536,15.34406589,.00010019,53.1587,265.2637,85.2317,274.8800,0,U,66136,999,3889,.5041506E-3,.16699E-3,0
STARLINK-35576,2025-237Z,2026-06-23T23:35:38.421312,15.34388555,.00021422,53.1585,265.2512,89.7442,270.3806,0,U,66137,999,3889,.1198285E-2,.40314E-3,0
STARLINK-35623,2025-237AA,2026-06-23T11:29:02.806080,15.30257640,.00009381,53.1590,268.4971,73.6405,286.4699,0,U,66138,999,3880,.93004688E-3,.27337E-3,0
STARLINK-35549,2025-237AB,2026-06-25T04:00:00.999072,15.30174900,.0001353,53.1577,260.1748,86.1831,102.9527,0,U,66139,999,585,.1899E-2,.56266E-3,0
STARLINK-35625,2025-237AC,2026-06-23T23:41:41.779104,15.34423367,.00008834,53.1593,265.2780,74.5625,285.5475,0,U,66140,999,3889,.61403324E-3,.20442E-3,0
STARLINK-35603,2025-237AD,2026-06-23T13:06:20.605248,15.34413850,.00006355,53.1584,267.5018,88.2051,271.9025,0,U,66141,999,3882,.51865308E-3,.17195E-3,0
TJS-20,2025-238A,2026-06-24T23:12:27.465984,1.00269888,.0004587,5.4515,299.5256,162.2869,221.8174,0,U,66142,999,241,0,.37E-6,0
STARLINK-35318,2025-240A,2026-06-24T01:03:38.298528,15.34387886,.00003617,53.1600,287.2675,85.9234,274.1810,0,U,66146,999,3834,.56644655E-3,.18803E-3,0
STARLINK-33948,2025-240B,2026-06-23T17:52:06.702528,15.30209935,.00013949,53.1580,290.3644,93.8583,266.2578,0,U,66147,999,3827,.48250568E-3,.13962E-3,0
STARLINK-35081,2025-240C,2026-06-23T17:08:36.366720,15.34442205,.00014381,53.1602,288.7524,85.8056,274.3111,0,U,66148,999,3824,.71153817E-3,.23773E-3,0
STARLINK-35601,2025-240D,2026-06-24T01:11:58.443072,15.30228900,.0000985,53.1610,288.7128,86.6898,273.4216,0,U,66149,999,3827,.58776619E-3,.17104E-3,0
STARLINK-35605,2025-240E,2026-06-23T17:29:18.278592,15.30173386,.00013306,53.1598,290.2633,81.3212,278.7939,0,U,66150,999,3822,-.24992159E-3,-.7747E-4,0
STARLINK-35540,2025-240F,2026-06-24T00:42:26.842176,15.34419830,.00013891,53.1599,287.1684,89.2658,270.8504,0,U,66151,999,3829,.78688385E-3,.2632E-3,0
STARLINK-35455,2025-240G,2026-06-24T00:48:30.042720,15.34399628,.00018855,53.1602,287.2008,81.1055,279.0161,0,U,66152,999,3829,.62841022E-3,.20915E-3,0
STARLINK-34752,2025-240H,2026-06-23T14:31:18.890400,15.34405231,.00008198,53.1582,289.4993,67.6454,292.4636,0,U,66153,999,3822,.5192162E-3,.1721E-3,0
STARLINK-34625,2025-240J,2026-06-23T17:42:59.768064,15.30218814,.0000954,53.1583,290.3220,74.3574,285.7532,0,U,66154,999,3827,.70064503E-3,.20461E-3,0
STARLINK-35580,2025-240K,2026-06-23T11:47:49.761024,15.34400870,.00004072,53.1596,289.5015,87.1922,272.9127,0,U,66155,999,3821,.50513036E-3,.16729E-3,0
STARLINK-35621,2025-240L,2026-06-25T04:00:00.999072,15.34299764,.0001189,53.1592,283.7110,95.9091,205.7733,0,U,66156,999,550,.26243E-2,.89064E-3,0
STARLINK-35594,2025-240M,2026-06-23T14:19:11.563104,15.34394724,.00009671,53.1593,289.4421,61.2010,298.9090,0,U,66157,999,3822,.51957609E-3,.17216E-3,0
STARLINK-35587,2025-240N,2026-06-23T14:31:49.797408,15.30207737,.00010634,53.1584,290.9169,88.4283,271.6839,0,U,66158,999,3820,-.45125048E-3,-.13702E-3,0
STARLINK-35586,2025-240P,2026-06-23T14:49:28.180992,15.34381428,.00009611,53.1569,289.5746,85.9150,274.1962,0,U,66159,999,3822,-.32264607E-3,-.11254E-3,0
STARLINK-35636,2025-240Q,2026-06-23T16:00:01.999584,15.34378374,.00010067,53.1585,290.6574,83.5810,242.7239,0,U,66160,999,583,.56660588E-3,.18802E-3,0
STARLINK-35635,2025-240R,2026-06-23T17:41:28.297248,15.30221551,.00010687,53.1572,290.3195,96.3265,263.7858,0,U,66161,999,3822,.62399605E-3,.18179E-3,0
STARLINK-35633,2025-240S,2026-06-24T02:41:28.716288,15.30207973,.00009057,53.1600,288.3774,91.3487,268.7617,0,U,66162,999,3828,.45997069E-3,.13292E-3,0
STARLINK-35607,2025-240T,2026-06-23T13:48:53.424576,15.34405895,.00016572,53.1598,289.3033,89.5403,270.5789,0,U,66163,999,3822,.71820469E-3,.23972E-3,0
STARLINK-35614,2025-240U,2026-06-24T01:09:42.168672,15.34408892,.00012043,53.1590,287.2772,75.9207,284.1929,0,U,66164,999,3829,.94106525E-3,.31562E-3,0
STARLINK-35575,2025-240V,2026-06-23T14:04:02.546112,15.34412696,.00023351,53.1599,289.3692,88.2772,271.8499,0,U,66165,999,3822,.85924135E-3,.28779E-3,0
STARLINK-35624,2025-240W,2026-06-23T12:02:58.653600,15.34398334,.00009828,53.1583,289.5539,97.9251,262.1863,0,U,66166,999,3821,.7731371E-3,.25834E-3,0
STARLINK-35641,2025-240X,2026-06-24T01:06:39.691872,15.34422366,.00005157,53.1599,287.2618,305.6156,54.4798,0,U,66167,999,3829,.75626265E-3,.2528E-3,0
STARLINK-35578,2025-240Y,2026-06-24T21:37:42.116160,15.30203848,.0001349,53.1584,284.7678,101.0150,259.1003,0,U,66168,999,3840,.85998E-3,.252E-3,0
STARLINK-35638,2025-240Z,2026-06-23T14:39:26.697888,15.30207829,.00002843,53.1579,290.9382,63.9166,296.1864,0,U,66169,999,3820,.3582109E-3,.10268E-3,0
STARLINK-35585,2025-240AA,2026-06-24T21:32:04.005312,15.34420295,.0000774,53.1590,283.3303,114.1822,245.9261,0,U,66170,999,3842,.79739E-3,.26678E-3,0
STARLINK-35606,2025-240AB,2026-06-23T19:54:58.761792,15.34421973,.00011696,53.1592,288.0442,87.7280,272.3856,0,U,66171,999,3826,.92457335E-3,.31013E-3,0
STARLINK-35627,2025-240AC,2026-06-23T14:25:46.081056,15.30221891,.00007284,53.1596,290.8784,43.5458,316.5600,0,U,66172,999,3820,.88818207E-3,.26056E-3,0
STARLINK-35634,2025-240AD,2026-06-23T13:57:58.890240,15.34418440,.00020628,53.1594,289.3410,84.7521,275.3717,0,U,66173,999,3822,.75602031E-3,.25269E-3,0
GAOFEN-14 02,2025-242A,2026-06-25T04:31:52.815936,15.25401550,.0001632,97.4120,251.6755,136.8867,223.2499,0,U,66175,999,3691,.24414E-3,.6094E-4,0
STARLINK-35363,2025-243B,2026-06-25T02:43:22.232064,15.34381702,.0001197,53.1594,106.0821,68.5485,291.5645,0,U,66178,999,3710,.13541E-2,.45626E-3,0
STARLINK-35346,2025-243C,2026-06-25T02:16:04.262592,15.34443130,.0001152,53.1586,105.9663,79.2488,280.8644,0,U,66179,999,3710,.78076E-3,.26131E-3,0
STARLINK-35335,2025-243D,2026-06-25T04:00:00.999072,15.34189277,.0003661,53.1607,106.1305,67.0600,76.4058,0,U,66180,999,586,.28238E-2,.95621E-3,0
STARLINK-35342,2025-243E,2026-06-25T03:04:32.928096,15.34405271,.0001873,53.1597,106.1716,101.4789,258.6424,0,U,66181,999,3710,.83333E-3,.27889E-3,0
STARLINK-35333,2025-243F,2026-06-25T02:46:21.957024,15.34417690,.0001165,53.1592,106.0959,104.1619,255.9513,0,U,66182,999,3710,.93934E-3,.31512E-3,0
STARLINK-35310,2025-243G,2026-06-25T02:19:05.888352,15.34416822,.0001295,53.1583,105.9774,89.1023,271.0128,0,U,66183,999,3710,.10138E-2,.3405E-3,0
STARLINK-35317,2025-243H,2026-06-25T02:25:09.761952,15.34418827,.0001234,53.1583,106.0051,90.9292,269.1852,0,U,66184,999,3710,.11228E-2,.37772E-3,0
STARLINK-35377,2025-243J,2026-06-25T02:28:11.183808,15.34414934,.0001167,53.1581,106.0220,91.3707,268.7429,0,U,66185,999,3710,.10799E-2,.36305E-3,0
STARLINK-35365,2025-243K,2026-06-25T04:00:00.999072,15.34361505,.0001345,53.1604,106.0663,71.7548,106.3918,0,U,66186,999,581,.1153E-2,.38733E-3,0
STARLINK-35350,2025-243L,2026-06-25T00:36:53.560224,15.30235135,.0000916,53.1571,106.9565,90.1216,269.9890,0,U,66187,999,3708,.1431E-2,.42311E-3,0
STARLINK-35041,2025-243M,2026-06-25T04:00:00.999072,15.34361089,.0001176,53.1605,105.9742,78.3032,146.3692,0,U,66188,999,578,.11276E-2,.37867E-3,0
STARLINK-34694,2025-243N,2026-06-25T01:37:29.125344,15.30213334,.0001256,53.1591,106.5065,103.9953,256.1187,0,U,66189,999,3709,.99671E-3,.29289E-3,0
STARLINK-34863,2025-243P,2026-06-25T01:55:43.233600,15.30221285,.0001181,53.1578,106.5871,72.4631,287.6499,0,U,66190,999,3709,.77184E-3,.22585E-3,0
STARLINK-35061,2025-243Q,2026-06-25T03:07:34.551264,15.34420979,.0001262,53.1606,106.1883,96.7011,263.4135,0,U,66191,999,3710,.70983E-3,.23698E-3,0
STARLINK-34937,2025-243R,2026-06-25T02:40:18.289056,15.34427089,.000114,53.1589,106.0723,100.7367,259.3764,0,U,66192,999,3710,.11839E-2,.39871E-3,0
STARLINK-35197,2025-243S,2026-06-25T02:53:19.188672,15.30103231,.0001705,53.1579,106.1207,104.8150,255.3039,0,U,66193,999,3710,-.11411E-2,-.33904E-3,0
STARLINK-35374,2025-243T,2026-06-25T03:04:44.123808,15.31725406,.0001208,53.1585,105.4649,85.0938,275.0201,0,U,66194,999,3711,.59972E-3,.18305E-3,0
STARLINK-34813,2025-243U,2026-06-25T03:55:55.801056,15.34420150,.0002536,53.1579,105.6856,53.2494,306.8741,0,U,66195,999,3711,.93207E-3,.31268E-3,0
STARLINK-35409,2025-243V,2026-06-25T03:06:58.931136,15.30208242,.0001362,53.1599,106.1839,87.6630,272.4526,0,U,66196,999,3710,.79134E-3,.23157E-3,0
STARLINK-35259,2025-243W,2026-06-25T01:42:02.775744,15.30217704,.0001326,53.1595,106.5276,122.8221,237.2907,0,U,66197,999,3709,.90475E-3,.26547E-3,0
STARLINK-35518,2025-243X,2026-06-25T02:23:04.373952,15.30215556,.0001329,53.1571,106.6999,79.2594,280.8556,0,U,66198,999,3709,.86404E-3,.25331E-3,0
STARLINK-35509,2025-243Y,2026-06-25T02:51:48.404736,15.30258428,.0001393,53.1585,106.1120,70.5470,289.5681,0,U,66199,999,3710,.23679E-2,.70568E-3,0
STARLINK-35551,2025-243Z,2026-06-25T02:56:22.602912,15.30186976,.0001519,53.1580,106.1328,84.6163,275.5011,0,U,66200,999,3710,.10743E-2,.31581E-3,0
STARLINK-35543,2025-243AA,2026-06-25T01:57:41.613696,15.31733463,.0001106,53.1577,105.8806,96.9183,263.1945,0,U,66201,999,3710,.22763E-2,.7102E-3,0
STARLINK-35534,2025-243AB,2026-06-25T03:05:27.365280,15.30224756,.0001197,53.1589,106.1726,108.7029,251.4102,0,U,66202,999,3710,.76648E-3,.22428E-3,0
STARLINK-35548,2025-243AC,2026-06-25T01:35:57.905952,15.30218566,.0001578,53.1596,106.4928,103.4218,256.6958,0,U,66203,999,3709,.74334E-3,.21734E-3,0
STARLINK-35490,2025-243AD,2026-06-22T09:28:46.773120,15.30639760,.0000775,53.1578,118.9754,276.8340,83.2573,0,U,66204,999,3668,.59556977E-2,.182907E-2,0
STARLINK-35748,2025-244A,2026-06-25T01:25:58.061856,15.34418016,.00011,53.1577,90.1089,100.9029,259.2097,0,U,66206,999,3811,.10505E-2,.35304E-3,0
STARLINK-35747,2025-244B,2026-06-25T00:43:40.094688,15.34423472,.0001135,53.1585,90.5832,98.6839,261.4293,0,U,66207,999,3810,.12084E-2,.40705E-3,0
STARLINK-35751,2025-244C,2026-06-25T00:34:36.661152,15.34436628,.0001018,53.1601,90.5974,85.8140,274.2979,0,U,66208,999,3810,.92375E-3,.30999E-3,0
STARLINK-35750,2025-244D,2026-06-25T00:13:23.241792,15.34418455,.0001049,53.1593,90.5078,87.8927,272.2196,0,U,66209,999,3810,.12818E-2,.43208E-3,0
STARLINK-35740,2025-244E,2026-06-25T01:28:59.997792,15.34410420,.0001202,53.1572,90.1186,99.4381,260.6758,0,U,66210,999,3811,.70947E-3,.23678E-3,0
STARLINK-35723,2025-244F,2026-06-25T01:56:16.463040,15.34417880,.0001025,53.1593,90.2364,95.4710,264.6409,0,U,66211,999,3810,.13273E-2,.44761E-3,0
STARLINK-35710,2025-244G,2026-06-25T01:17:41.189280,15.30218869,.0001117,53.1574,91.4871,82.2910,277.8218,0,U,66212,999,3809,.1223E-2,.36061E-3,0
STARLINK-34204,2025-244H,2026-06-25T04:00:00.999072,15.34306341,.0000765,53.1589,90.2025,42.5791,246.4339,0,U,66213,999,585,.17136E-2,.57793E-3,0
STARLINK-35714,2025-244J,2026-06-24T23:55:47.032032,15.30227556,.000088,53.1571,91.8423,103.6937,256.4162,0,U,66214,999,3808,.82204E-3,.24087E-3,0
STARLINK-35712,2025-244K,2026-06-25T01:13:59.007360,15.34420479,.0001408,53.1594,90.7597,68.3429,291.7724,0,U,66215,999,3810,.11968E-2,.40303E-3,0
STARLINK-35709,2025-244L,2026-06-25T01:02:29.317632,15.30225177,.0001194,53.1576,91.4223,72.7824,287.3307,0,U,66216,999,3809,.99425E-3,.29226E-3,0
STARLINK-35700,2025-244M,2026-06-25T00:53:22.537824,15.30226810,.0001413,53.1577,91.3818,94.5674,265.5489,0,U,66217,999,3808,.12759E-2,.37652E-3,0
STARLINK-35722,2025-244N,2026-06-25T01:41:05.870112,15.34369466,.0001099,53.1573,90.1693,125.6369,234.4735,0,U,66218,999,3811,.32507E-3,.10612E-3,0
STARLINK-35737,2025-244P,2026-06-25T01:59:18.066336,15.34416123,.0000922,53.1595,90.2488,97.5024,262.6083,0,U,66219,999,3811,.12566E-2,.42342E-3,0
STARLINK-35677,2025-244Q,2026-06-25T00:04:17.662080,15.34426506,.0001033,53.1585,90.4631,101.1439,258.9680,0,U,66220,999,3810,.13401E-2,.45212E-3,0
STARLINK-35704,2025-244R,2026-06-25T00:50:20.049792,15.30206032,.0001162,53.1588,91.3671,81.8713,278.2420,0,U,66221,999,3809,.43936E-3,.12678E-3,0
STARLINK-35666,2025-244S,2026-06-25T00:54:53.375328,15.30218046,.0001176,53.1582,91.3853,79.0276,281.0857,0,U,66222,999,3809,.11957E-2,.35243E-3,0
STARLINK-35664,2025-244T,2026-06-25T01:04:02.642592,15.30193203,.0001203,53.1577,91.4248,100.2501,259.8636,0,U,66223,999,3809,.13251E-2,.39085E-3,0
STARLINK-35733,2025-244U,2026-06-24T23:49:42.679776,15.30211636,.0001202,53.1580,91.8138,107.3777,252.7355,0,U,66224,999,3808,.45128E-3,.13035E-3,0
STARLINK-35734,2025-244V,2026-06-25T00:59:26.805408,15.30229858,.0001167,53.1580,91.4045,81.7139,278.3994,0,U,66225,999,3809,.1099E-2,.32363E-3,0
STARLINK-34466,2025-244W,2026-06-25T01:44:09.114144,15.34417689,.0001541,53.1587,90.1810,61.1683,298.9474,0,U,66226,999,3811,.10203E-2,.34275E-3,0
STARLINK-34882,2025-244X,2026-06-25T00:28:31.597824,15.34420115,.0001104,53.1584,90.5596,95.6908,264.4221,0,U,66227,999,3810,.11362E-2,.38232E-3,0
STARLINK-35731,2025-244Y,2026-06-25T01:32:01.590720,15.34369377,.0000655,53.1579,90.1281,103.2322,256.8753,0,U,66228,999,3811,.58126E-3,.19294E-3,0
STARLINK-35758,2025-244Z,2026-06-25T00:16:24.961728,15.34426270,.0001446,53.1602,90.5096,97.6325,262.4842,0,U,66229,999,3810,.14543E-2,.49122E-3,0
STARLINK-35736,2025-244AA,2026-06-24T23:14:45.224736,15.30221255,.0001305,53.1587,91.6582,120.3995,239.7135,0,U,66230,999,3808,.7702E-3,.22536E-3,0
STARLINK-35735,2025-244AB,2026-06-25T01:04:53.440608,15.34424847,.0001134,53.1591,90.7175,68.9493,291.1630,0,U,66231,999,3810,.1021E-2,.34307E-3,0
STARLINK-35753,2025-244AC,2026-06-25T01:26:48.050304,15.30216004,.0001213,53.1586,91.5198,82.4976,277.6162,0,U,66232,999,3809,.90486E-3,.26549E-3,0
STARLINK-35626,2025-244AD,2026-06-25T01:22:14.553696,15.30219531,.0001317,53.1573,91.4984,86.4646,273.6505,0,U,66233,999,3809,.12019E-2,.3543E-3,0
STARLINK-35537,2025-245A,2026-06-25T04:04:58.376640,15.31733041,.0001296,53.1580,143.8549,104.1417,255.9729,0,U,66234,999,3772,.91408E-3,.28136E-3,0
STARLINK-35541,2025-245B,2026-06-25T03:51:34.595712,15.30526514,.0003542,53.1591,144.5051,91.4316,268.7091,0,U,66235,999,3766,.18814E-2,.56362E-3,0
STARLINK-35454,2025-245C,2026-06-25T04:42:01.020960,15.30214108,.0001237,53.1564,144.7233,95.2375,264.8767,0,U,66236,999,3755,.72871E-3,.21294E-3,0
STARLINK-35557,2025-245D,2026-06-25T03:45:51.827040,15.34405773,.0001187,53.1580,142.3529,96.8452,263.2686,0,U,66237,999,3774,.46623E-3,.15411E-3,0
STARLINK-35556,2025-245E,2026-06-25T03:48:54.287424,15.34382260,.0001358,53.1579,142.3669,99.0927,261.0229,0,U,66238,999,3774,.77667E-3,.25941E-3,0
STARLINK-35554,2025-245F,2026-06-25T03:58:22.999008,15.31725790,.0001208,53.1582,144.5359,91.4282,268.6858,0,U,66239,999,3755,.65826E-3,.20133E-3,0
STARLINK-35546,2025-245G,2026-06-25T03:50:22.318656,15.30170859,.0001386,53.1587,144.4981,59.4331,300.6807,0,U,66240,999,3771,.22786E-3,.6389E-4,0
STARLINK-35497,2025-245H,2026-06-25T03:44:18.722400,15.30208710,.0001695,53.1581,144.4727,62.9904,297.1270,0,U,66241,999,3766,.12769E-2,.37662E-3,0
STARLINK-35480,2025-245J,2026-06-25T05:00:15.177600,15.30208304,.0001182,53.1557,144.7973,89.8189,270.2947,0,U,66242,999,3771,.50677E-3,.14683E-3,0
STARLINK-35495,2025-245K,2026-06-25T03:39:41.051808,15.30224282,.000109,53.1579,144.4502,39.3729,320.7351,0,U,66243,999,3770,-.62348E-3,-.18792E-3,0
STARLINK-35517,2025-245L,2026-06-25T05:04:38.993088,15.30208620,.0001241,53.1562,144.1074,91.3801,268.7342,0,U,66244,999,3751,.49917E-3,.14458E-3,0
STARLINK-35503,2025-245M,2026-06-25T04:55:41.820096,15.30206542,.0001169,53.1559,144.7780,88.9238,271.1896,0,U,66245,999,3766,.80416E-3,.23538E-3,0
STARLINK-35434,2025-245N,2026-06-25T04:52:01.350624,15.31743536,.0001149,53.1556,144.0537,89.6327,270.4806,0,U,66246,999,3751,.57869E-3,.17659E-3,0
